condition_id,experiment,staircase_id,source_id,source_staircase_id,probe_position_deg,trials_recorded,trials_used,distinct_signed_positions,detected_reversals,final_five_geometric_threshold
P01_L200,flanker,P01_L200_FLANKER_T013_A02,P01_L200_FLANKER_T013,2.0,-0.4469,42,42,1,10,0.21788240726059888
P01_L200,flanker,P01_L200_FLANKER_T013_A03,P01_L200_FLANKER_T013,3.0,-0.3781,35,35,1,10,0.13358263912137905
P01_L200,flanker,P01_L200_FLANKER_T014_A01,P01_L200_FLANKER_T014,1.0,-0.2406,49,49,1,11,0.15925974531882273
P01_L200,flanker,P01_L200_FLANKER_T014_A02,P01_L200_FLANKER_T014,2.0,-0.3781,48,48,1,10,0.1360297854291071
P01_L200,flanker,P01_L200_FLANKER_T015_A01,P01_L200_FLANKER_T015,1.0,0.3438,33,33,1,10,0.15004723160269232
P01_L200,flanker,P01_L200_FLANKER_T015_A02,P01_L200_FLANKER_T015,6.0,-0.3438,38,38,1,10,0.2668259228950197
P01_L200,flanker,P01_L200_FLANKER_T015_A03,P01_L200_FLANKER_T015,2.0,0.2063,63,63,1,11,0.08609103042958031
P01_L200,flanker,P01_L200_FLANKER_T015_A04,P01_L200_FLANKER_T015,4.0,-0.2063,62,62,1,10,0.15164849094150135
P01_L200,flanker,P01_L200_FLANKER_T015_A05,P01_L200_FLANKER_T015,3.0,-0.0688,49,49,1,11,0.21919870038664419
P01_L200,flanker,P01_L200_FLANKER_T015_A06,P01_L200_FLANKER_T015,5.0,0.0688,48,48,1,10,0.08352527822889262
P01_L200,flanker,P01_L200_FLANKER_T016_A01,P01_L200_FLANKER_T016,1.0,-0.0688,36,36,1,10,0.16740861491381306
P01_L200,flanker,P01_L200_FLANKER_T016_A02,P01_L200_FLANKER_T016,5.0,0.0688,54,54,1,11,0.05969497352541355
P01_L200,flanker,P01_L200_FLANKER_T016_A03,P01_L200_FLANKER_T016,2.0,0.2063,42,42,1,10,0.09568369295264709
P01_L200,flanker,P01_L200_FLANKER_T016_A04,P01_L200_FLANKER_T016,6.0,-0.2063,48,48,1,10,0.1815005166281291
P01_L200,flanker,P01_L200_FLANKER_T016_A05,P01_L200_FLANKER_T016,3.0,-0.3438,36,36,1,10,0.33591394805574015
P01_L200,flanker,P01_L200_FLANKER_T016_A06,P01_L200_FLANKER_T016,4.0,0.3438,36,36,1,10,0.15004723160269232
P01_L200,flanker,P01_L200_FLANKER_T017_A01,P01_L200_FLANKER_T017,1.0,0.3438,33,33,1,10,0.15004723160269232
P01_L200,flanker,P01_L200_FLANKER_T017_A02,P01_L200_FLANKER_T017,6.0,-0.3438,34,34,1,10,0.1878356251431156
P01_L200,flanker,P01_L200_FLANKER_T017_A03,P01_L200_FLANKER_T017,2.0,0.2063,42,42,1,11,0.06947329700788324
P01_L200,flanker,P01_L200_FLANKER_T017_A04,P01_L200_FLANKER_T017,3.0,-0.2063,43,43,1,10,0.2098060771558537
P01_L200,flanker,P01_L200_FLANKER_T017_A05,P01_L200_FLANKER_T017,4.0,-0.0688,43,43,1,10,0.23540631733635034
P01_L200,flanker,P01_L200_FLANKER_T017_A06,P01_L200_FLANKER_T017,5.0,0.0688,48,48,1,11,0.09568369177616763
P01_L200,flanker,P01_L200_FLANKER_T018_A01,P01_L200_FLANKER_T018,1.0,0.3438,53,53,1,10,0.126135677314101
P01_L200,flanker,P01_L200_FLANKER_T018_A02,P01_L200_FLANKER_T018,4.0,-0.3438,38,38,1,10,0.2724256201049644
P01_L200,flanker,P01_L200_FLANKER_T018_A03,P01_L200_FLANKER_T018,2.0,0.2063,38,38,1,10,0.11891810044944214
P01_L200,flanker,P01_L200_FLANKER_T018_A04,P01_L200_FLANKER_T018,5.0,-0.2063,68,68,1,10,0.2534999457670574
P01_L200,flanker,P01_L200_FLANKER_T018_A05,P01_L200_FLANKER_T018,3.0,0.0688,49,49,1,10,0.06604772976398361
P01_L200,flanker,P01_L200_FLANKER_T018_A06,P01_L200_FLANKER_T018,6.0,-0.0688,36,36,1,10,0.1878356825358501
P01_L200,flanker,P01_L200_FLANKER_T019_A01,P01_L200_FLANKER_T019,1.0,-0.3438,47,47,1,10,0.2144509105108934
P01_L200,flanker,P01_L200_FLANKER_T019_A02,P01_L200_FLANKER_T019,2.0,-0.2063,60,60,1,11,0.16158012452737172
P01_L200,flanker,P01_L200_FLANKER_T019_A03,P01_L200_FLANKER_T019,3.0,0.0688,43,43,1,10,0.09158363196347867
P01_L200,flanker,P01_L200_FLANKER_T019_A04,P01_L200_FLANKER_T019,4.0,-0.0688,31,31,1,10,0.1878356251431156
P01_L200,flanker,P01_L200_FLANKER_T020_A01,P01_L200_FLANKER_T020,1.0,-0.3438,38,38,1,10,0.299383578160618
P01_L200,flanker,P01_L200_FLANKER_T020_A02,P01_L200_FLANKER_T020,2.0,-0.0688,39,39,1,10,0.2372727947655419
P01_L200,flanker,P01_L200_FLANKER_T020_A03,P01_L200_FLANKER_T020,4.0,0.0688,46,46,1,10,0.09361122174894143
P01_L200,flanker,P01_L200_FLANKER_T020_A04,P01_L200_FLANKER_T020,3.0,-0.2063,43,43,1,10,0.18677893565769924
P01_L200,flanker,P01_L200_FLANKER_T021_A01,P01_L200_FLANKER_T021,1.0,-0.4469,34,34,1,10,0.2419792115451857
P01_L200,flanker,P01_L200_FLANKER_T021_A02,P01_L200_FLANKER_T021,2.0,0.1719,44,44,1,10,0.09611646444413773
P01_L200,flanker,P01_L200_FLANKER_T021_A03,P01_L200_FLANKER_T021,10.0,-0.1719,45,45,1,10,0.11784967228530162
P01_L200,flanker,P01_L200_FLANKER_T021_A04,P01_L200_FLANKER_T021,3.0,-0.1031,40,40,1,10,0.21075508241295368
P01_L200,flanker,P01_L200_FLANKER_T021_A05,P01_L200_FLANKER_T021,9.0,0.1031,52,52,1,10,0.08258822736559172
P01_L200,flanker,P01_L200_FLANKER_T021_A06,P01_L200_FLANKER_T021,4.0,-0.3781,48,48,1,10,0.1004195682966485
P01_L200,flanker,P01_L200_FLANKER_T021_A07,P01_L200_FLANKER_T021,5.0,-0.2406,44,44,1,10,0.2351408366429558
P01_L200,flanker,P01_L200_FLANKER_T021_A08,P01_L200_FLANKER_T021,7.0,0.2406,50,50,1,10,0.2623482476053907
P01_L200,flanker,P01_L200_FLANKER_T021_A09,P01_L200_FLANKER_T021,6.0,-0.0344,59,59,1,10,0.08687164519811978
P01_L200,flanker,P01_L200_FLANKER_T021_A10,P01_L200_FLANKER_T021,8.0,0.0344,44,44,1,10,0.2351408366429558
P01_L200,flanker,P01_L200_FLANKER_T021_A11,P01_L200_FLANKER_T021,11.0,-0.3094,44,44,1,11,0.10961207695180449
P02_L010,base,P02_L010_BASE_T000_A01,P02_L010_BASE_T000,1.0,0.2521,40,40,1,10,0.062261582723019744
P02_L010,base,P02_L010_BASE_T000_A02,P02_L010_BASE_T000,2.0,0.0057,46,46,1,10,0.029465892491397225
P02_L010,base,P02_L010_BASE_T000_A03,P02_L010_BASE_T000,3.0,-0.2349,57,57,1,11,0.028440022572441454
P02_L010,base,P02_L010_BASE_T000_A04,P02_L010_BASE_T000,4.0,0.4927,39,39,1,10,0.031204690236037544
P02_L010,base,P02_L010_BASE_T001_A01,P02_L010_BASE_T001,1.0,-0.3209,44,44,1,10,0.0223521895031827
P02_L010,base,P02_L010_BASE_T001_A02,P02_L010_BASE_T001,2.0,0.1662,46,46,1,11,0.022847043282300555
P02_L010,base,P02_L010_BASE_T001_A03,P02_L010_BASE_T001,3.0,-0.0745,49,49,1,11,0.020202243770223585
P02_L010,base,P02_L010_BASE_T001_A04,P02_L010_BASE_T001,4.0,0.4125,33,33,1,10,0.031204690236037544
P02_L010,base,P02_L010_BASE_T002_A01,P02_L010_BASE_T002,1.0,-0.0745,52,52,1,10,0.03534594750283134
P02_L010,base,P02_L010_BASE_T002_A02,P02_L010_BASE_T002,2.0,0.1662,62,62,1,10,0.03717915626317294
P02_L010,base,P02_L010_BASE_T002_A03,P02_L010_BASE_T002,3.0,-0.3209,43,43,1,10,0.027178148733171568
P02_L010,base,P02_L010_BASE_T002_A04,P02_L010_BASE_T002,4.0,0.4125,44,44,1,10,0.030322821366282296
P02_L010,base,P02_L010_BASE_T003_A01,P02_L010_BASE_T003,1.0,0.1662,51,51,1,11,0.03458034721996029
P02_L010,base,P02_L010_BASE_T003_A02,P02_L010_BASE_T003,2.0,-0.0745,51,51,1,10,0.027592405831110375
P02_L010,base,P02_L010_BASE_T003_A03,P02_L010_BASE_T003,3.0,-0.3209,42,42,1,10,0.0340611750437395
P02_L010,base,P02_L010_BASE_T003_A04,P02_L010_BASE_T003,4.0,0.4125,49,49,1,10,0.02456402617279441
P02_L010,base,P02_L010_BASE_T004_A01,P02_L010_BASE_T004,1.0,-0.0745,46,46,1,10,0.03481527569430244
P02_L010,base,P02_L010_BASE_T004_A02,P02_L010_BASE_T004,2.0,0.1662,47,47,1,11,0.022847043282300555
P02_L010,base,P02_L010_BASE_T004_A03,P02_L010_BASE_T004,3.0,-0.3209,39,39,1,10,0.03910749896256196
P02_L010,base,P02_L010_BASE_T004_A04,P02_L010_BASE_T004,4.0,0.4125,40,40,1,10,0.03481529444778521
P02_L010,base,P02_L010_BASE_T005_A01,P02_L010_BASE_T005,1.0,-0.4011,51,51,1,10,0.02381332552394656
P02_L010,base,P02_L010_BASE_T005_A02,P02_L010_BASE_T005,2.0,0.3323,44,44,1,10,0.03791228387392767
P02_L010,base,P02_L010_BASE_T005_A03,P02_L010_BASE_T005,3.0,0.0859,37,37,1,11,0.02895477205679229
P02_L010,base,P02_L010_BASE_T005_A04,P02_L010_BASE_T005,4.0,-0.1547,42,42,1,10,0.03473282901674082
P02_L010,base,P02_L010_BASE_T006_A01,P02_L010_BASE_T006,1.0,0.3323,48,48,1,10,0.03875165110983328
P02_L010,base,P02_L010_BASE_T006_A02,P02_L010_BASE_T006,2.0,-0.4011,63,63,1,11,0.036345448915053966
P02_L010,base,P02_L010_BASE_T006_A03,P02_L010_BASE_T006,3.0,-0.1547,45,45,1,10,0.039014871384531795
P02_L010,base,P02_L010_BASE_T006_A04,P02_L010_BASE_T006,4.0,0.0859,38,38,1,10,0.03987860329320338
P02_L010,base,P02_L010_BASE_T007_A01,P02_L010_BASE_T007,1.0,0.3323,66,66,1,11,0.03257618376638542
P02_L010,base,P02_L010_BASE_T007_A02,P02_L010_BASE_T007,2.0,-0.4011,43,43,1,10,0.03230499715642691
P02_L010,base,P02_L010_BASE_T007_A03,P02_L010_BASE_T007,3.0,0.0859,41,41,1,10,0.022450715416114365
P02_L010,base,P02_L010_BASE_T007_A04,P02_L010_BASE_T007,4.0,-0.1547,46,46,1,10,0.03302023859096077
P02_L010,base,P02_L010_BASE_T008_A01,P02_L010_BASE_T008,1.0,0.0859,47,47,1,10,0.04076148268932435
P02_L010,base,P02_L010_BASE_T008_A02,P02_L010_BASE_T008,2.0,0.3323,50,50,1,10,0.03302023859096077
P02_L010,base,P02_L010_BASE_T008_A03,P02_L010_BASE_T008,3.0,-0.1547,33,33,1,10,0.03574291233838923
P02_L010,base,P02_L010_BASE_T008_A04,P02_L010_BASE_T008,4.0,-0.4011,37,37,1,10,0.03473282901674082
P02_L010,base,P02_L010_BASE_T009_A01,P02_L010_BASE_T009,1.0,0.2521,46,46,1,10,0.05492373816601149
P02_L010,base,P02_L010_BASE_T009_A02,P02_L010_BASE_T009,2.0,0.0057,64,64,1,10,0.04856576659287705
P02_L010,base,P02_L010_BASE_T009_A03,P02_L010_BASE_T009,3.0,-0.2349,48,48,1,11,0.02279293386108839
P02_L010,base,P02_L010_BASE_T009_A04,P02_L010_BASE_T009,4.0,0.4927,40,40,1,10,0.017407648613269672
P02_L010,base,P02_L010_BASE_T010_A01,P02_L010_BASE_T010,1.0,0.0057,52,52,1,10,0.039609576722744455
P02_L010,base,P02_L010_BASE_T010_A02,P02_L010_BASE_T010,2.0,-0.2349,62,62,1,11,0.03118028926482684
P02_L010,base,P02_L010_BASE_T010_A03,P02_L010_BASE_T010,3.0,0.2521,32,32,1,10,0.03574291233838923
P02_L010,base,P02_L010_BASE_T010_A04,P02_L010_BASE_T010,4.0,0.4927,49,49,1,10,0.021816229141626245
P02_L010,base,P02_L010_BASE_T011_A01,P02_L010_BASE_T011,1.0,0.2521,36,36,1,10,0.03481527569430244
P02_L010,base,P02_L010_BASE_T011_A02,P02_L010_BASE_T011,2.0,-0.2349,47,47,1,11,0.032381729061242794
P02_L010,base,P02_L010_BASE_T011_A03,P02_L010_BASE_T011,3.0,0.0057,38,38,1,10,0.01960016379341549
P02_L010,base,P02_L010_BASE_T011_A04,P02_L010_BASE_T011,4.0,0.4927,37,37,1,10,0.01960016379341549
P02_L010,flanker,P02_L010_FLANKER_T000_A01,P02_L010_FLANKER_T000,1.0,-0.3209,68,68,1,10,0.024070218306049624
P02_L010,flanker,P02_L010_FLANKER_T000_A02,P02_L010_FLANKER_T000,2.0,-0.0745,53,53,1,10,0.03534598032694857
P02_L010,flanker,P02_L010_FLANKER_T000_A03,P02_L010_FLANKER_T000,3.0,0.4125,56,56,1,11,0.02549058058854335
P02_L010,flanker,P02_L010_FLANKER_T000_A04,P02_L010_FLANKER_T000,4.0,0.1662,47,47,1,10,0.04363247138765224
P02_L010,flanker,P02_L010_FLANKER_T001_A01,P02_L010_FLANKER_T001,1.0,0.4927,63,63,1,10,0.018383152952015522
P02_L010,flanker,P02_L010_FLANKER_T001_A02,P02_L010_FLANKER_T001,2.0,0.0057,40,40,1,10,0.024730901713143315
P02_L010,flanker,P02_L010_FLANKER_T001_A03,P02_L010_FLANKER_T001,3.0,0.2521,46,46,1,11,0.03011826831502666
P02_L010,flanker,P02_L010_FLANKER_T001_A04,P02_L010_FLANKER_T001,4.0,-0.2349,43,43,1,10,0.03481527569430244
P02_L010,flanker,P02_L010_FLANKER_T002_A01,P02_L010_FLANKER_T002,1.0,0.2521,45,45,1,10,0.03910750164258877
P02_L010,flanker,P02_L010_FLANKER_T002_A02,P02_L010_FLANKER_T002,2.0,-0.2349,47,47,1,10,0.03884367365059965
P02_L010,flanker,P02_L010_FLANKER_T002_A03,P02_L010_FLANKER_T002,3.0,0.4927,43,43,1,10,0.013828983776535266
P02_L010,flanker,P02_L010_FLANKER_T002_A04,P02_L010_FLANKER_T002,4.0,0.0057,51,51,1,11,0.020202243770223585
P02_L010,flanker,P02_L010_FLANKER_T003_A01,P02_L010_FLANKER_T003,1.0,0.0057,43,43,1,10,0.031204690236037544
P02_L010,flanker,P02_L010_FLANKER_T003_A02,P02_L010_FLANKER_T003,2.0,0.4927,41,41,1,10,0.017448984373796286
P02_L010,flanker,P02_L010_FLANKER_T003_A03,P02_L010_FLANKER_T003,3.0,-0.2349,45,45,1,10,0.022504018808127406
P02_L010,flanker,P02_L010_FLANKER_T003_A04,P02_L010_FLANKER_T003,4.0,0.2521,51,51,1,10,0.05009681713973474
P02_L010,flanker,P02_L010_FLANKER_T004_A01,P02_L010_FLANKER_T004,1.0,0.4927,42,42,1,10,0.020034093163932797
P02_L010,flanker,P02_L010_FLANKER_T004_A02,P02_L010_FLANKER_T004,2.0,0.2521,46,46,1,10,0.05009681713973474
P02_L010,flanker,P02_L010_FLANKER_T004_A03,P02_L010_FLANKER_T004,3.0,-0.2349,54,54,1,11,0.02549061388040049
P02_L010,flanker,P02_L010_FLANKER_T004_A04,P02_L010_FLANKER_T004,4.0,0.0057,44,44,1,10,0.025107874743729747
P02_L010,flanker,P02_L010_FLANKER_T005_A01,P02_L010_FLANKER_T005,1.0,0.3323,41,41,1,10,0.02882770435808089
P02_L010,flanker,P02_L010_FLANKER_T005_A02,P02_L010_FLANKER_T005,2.0,-0.1547,47,47,1,10,0.0340611750437395
P02_L010,flanker,P02_L010_FLANKER_T005_A03,P02_L010_FLANKER_T005,3.0,0.0859,74,74,1,11,0.023389947698072688
P02_L010,flanker,P02_L010_FLANKER_T005_A04,P02_L010_FLANKER_T005,4.0,-0.4011,56,56,1,10,0.04239938700223096
P02_L010,flanker,P02_L010_FLANKER_T006_A01,P02_L010_FLANKER_T006,1.0,-0.4011,39,39,1,10,0.06226153836883157
P02_L010,flanker,P02_L010_FLANKER_T006_A02,P02_L010_FLANKER_T006,2.0,0.3323,38,38,1,10,0.03481529444778521
P02_L010,flanker,P02_L010_FLANKER_T006_A03,P02_L010_FLANKER_T006,3.0,-0.1547,43,43,1,10,0.03884362929641157
P02_L010,flanker,P02_L010_FLANKER_T006_A04,P02_L010_FLANKER_T006,4.0,0.0859,40,40,1,10,0.03743172745929595
P02_L010,flanker,P02_L010_FLANKER_T007_A01,P02_L010_FLANKER_T007,1.0,0.0859,41,41,1,10,0.03481529444778521
P02_L010,flanker,P02_L010_FLANKER_T007_A02,P02_L010_FLANKER_T007,2.0,-0.4011,35,35,1,10,0.031204690236037544
P02_L010,flanker,P02_L010_FLANKER_T007_A03,P02_L010_FLANKER_T007,3.0,0.3323,63,63,1,10,0.0442975647475016
P02_L010,flanker,P02_L010_FLANKER_T007_A04,P02_L010_FLANKER_T007,4.0,-0.1547,33,33,1,10,0.031204690236037544
P02_L010,flanker,P02_L010_FLANKER_T008_A01,P02_L010_FLANKER_T008,1.0,0.0859,49,49,1,10,0.03884364804989433
P02_L010,flanker,P02_L010_FLANKER_T008_A02,P02_L010_FLANKER_T008,2.0,-0.4011,49,49,1,10,0.031680343197795
P02_L010,flanker,P02_L010_FLANKER_T008_A03,P02_L010_FLANKER_T008,3.0,-0.1547,40,40,1,10,0.03481527569430244
P02_L010,flanker,P02_L010_FLANKER_T008_A04,P02_L010_FLANKER_T008,4.0,0.3323,40,40,1,10,0.03481527569430244
P02_L010,flanker,P02_L010_FLANKER_T009_A01,P02_L010_FLANKER_T009,1.0,0.4125,38,38,1,10,0.03481529444778521
P02_L010,flanker,P02_L010_FLANKER_T009_A02,P02_L010_FLANKER_T009,2.0,-0.0745,62,62,1,10,0.024398323382603334
P02_L010,flanker,P02_L010_FLANKER_T009_A03,P02_L010_FLANKER_T009,3.0,0.1662,50,50,1,10,0.04363251698450805
P02_L010,flanker,P02_L010_FLANKER_T009_A04,P02_L010_FLANKER_T009,4.0,-0.3209,44,44,1,10,0.025107874743729747
P02_L010,flanker,P02_L010_FLANKER_T010_A01,P02_L010_FLANKER_T010,1.0,0.1662,34,34,1,10,0.031204690236037544
P02_L010,flanker,P02_L010_FLANKER_T010_A02,P02_L010_FLANKER_T010,2.0,-0.3209,38,38,1,10,0.022503999148722344
P02_L010,flanker,P02_L010_FLANKER_T010_A03,P02_L010_FLANKER_T010,3.0,0.4125,38,38,1,10,0.03997331200310257
P02_L010,flanker,P02_L010_FLANKER_T010_A04,P02_L010_FLANKER_T010,4.0,-0.0745,39,39,1,11,0.029023504382507774
P02_L010,flanker,P02_L010_FLANKER_T011_A01,P02_L010_FLANKER_T011,1.0,0.1662,50,50,1,10,0.035345993967177046
P02_L010,flanker,P02_L010_FLANKER_T011_A02,P02_L010_FLANKER_T011,2.0,-0.3209,49,49,1,10,0.024398320702576394
P02_L010,flanker,P02_L010_FLANKER_T011_A03,P02_L010_FLANKER_T011,3.0,-0.0745,35,35,1,10,0.031204690236037544
P02_L010,flanker,P02_L010_FLANKER_T011_A04,P02_L010_FLANKER_T011,4.0,0.4125,43,43,1,11,0.026231919691456863
P02_L026,base,P02_L026_BASE_T000_A01,P02_L026_BASE_T000,1.0,0.3782,47,47,1,10,0.06301966175841107
P02_L026,base,P02_L026_BASE_T000_A02,P02_L026_BASE_T000,2.0,0.1375,38,38,1,10,0.06301965143830347
P02_L026,base,P02_L026_BASE_T000_A03,P02_L026_BASE_T000,3.0,-0.338,51,51,1,10,0.036728923381380674
P02_L026,base,P02_L026_BASE_T000_A04,P02_L026_BASE_T000,4.0,-0.1031,43,43,1,10,0.047676031996943674
P02_L026,base,P02_L026_BASE_T001_A01,P02_L026_BASE_T001,1.0,0.1948,36,36,1,10,0.041467859859081774
P02_L026,base,P02_L026_BASE_T001_A02,P02_L026_BASE_T001,2.0,-0.0401,46,46,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T001_A03,P02_L026_BASE_T001,3.0,0.4354,46,46,1,10,0.051586504448607275
P02_L026,base,P02_L026_BASE_T001_A04,P02_L026_BASE_T001,4.0,-0.2807,47,47,1,10,0.06301972932359005
P02_L026,base,P02_L026_BASE_T002_A01,P02_L026_BASE_T002,1.0,-0.0401,47,47,1,10,0.047290279437160423
P02_L026,base,P02_L026_BASE_T002_A02,P02_L026_BASE_T002,2.0,0.4354,40,40,1,10,0.047676029287241524
P02_L026,base,P02_L026_BASE_T002_A03,P02_L026_BASE_T002,3.0,-0.2807,36,36,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T002_A04,P02_L026_BASE_T002,4.0,0.1948,55,55,1,11,0.05536608779793442
P02_L026,base,P02_L026_BASE_T003_A01,P02_L026_BASE_T003,1.0,-0.2807,31,31,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T003_A02,P02_L026_BASE_T003,2.0,0.4354,47,47,1,11,0.0433518738897033
P02_L026,base,P02_L026_BASE_T003_A03,P02_L026_BASE_T003,3.0,-0.0401,38,38,1,10,0.04146790221557069
P02_L026,base,P02_L026_BASE_T003_A04,P02_L026_BASE_T003,4.0,0.1948,53,53,1,10,0.05024862348723869
P02_L026,base,P02_L026_BASE_T004_A01,P02_L026_BASE_T004,1.0,0.1948,44,44,1,10,0.059309450783077276
P02_L026,base,P02_L026_BASE_T004_A02,P02_L026_BASE_T004,2.0,-0.2807,58,58,1,10,0.029524591812598817
P02_L026,base,P02_L026_BASE_T004_A03,P02_L026_BASE_T004,3.0,-0.0401,33,33,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T004_A04,P02_L026_BASE_T004,4.0,0.4354,45,45,1,11,0.03801439472860658
P02_L026,base,P02_L026_BASE_T005_A01,P02_L026_BASE_T005,1.0,0.0172,44,44,1,10,0.02064298678137891
P02_L026,base,P02_L026_BASE_T005_A02,P02_L026_BASE_T005,2.0,0.4985,52,52,1,10,0.02706576143911893
P02_L026,base,P02_L026_BASE_T005_A03,P02_L026_BASE_T005,3.0,-0.2235,41,41,1,10,0.02064298678137891
P02_L026,base,P02_L026_BASE_T005_A04,P02_L026_BASE_T005,4.0,0.2578,35,35,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T006_A01,P02_L026_BASE_T006,1.0,-0.2235,49,49,1,10,0.023733395723159783
P02_L026,base,P02_L026_BASE_T006_A02,P02_L026_BASE_T006,2.0,0.2578,35,35,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T006_A03,P02_L026_BASE_T006,3.0,0.4985,39,39,1,10,0.018101408924231996
P02_L026,base,P02_L026_BASE_T006_A04,P02_L026_BASE_T006,4.0,0.0172,43,43,1,10,0.025889511749660667
P02_L026,base,P02_L026_BASE_T007_A01,P02_L026_BASE_T007,1.0,0.2578,43,43,1,10,0.02251833639054247
P02_L026,base,P02_L026_BASE_T007_A02,P02_L026_BASE_T007,2.0,-0.2235,38,38,1,10,0.02081133288699516
P02_L026,base,P02_L026_BASE_T007_A03,P02_L026_BASE_T007,3.0,0.4985,62,62,1,11,0.019783567453586545
P02_L026,base,P02_L026_BASE_T007_A04,P02_L026_BASE_T007,4.0,0.0172,42,42,1,10,0.02064298678137891
P02_L026,base,P02_L026_BASE_T008_A01,P02_L026_BASE_T008,1.0,-0.2235,50,50,1,11,0.018923777598581323
P02_L026,base,P02_L026_BASE_T008_A02,P02_L026_BASE_T008,2.0,0.2578,40,40,1,10,0.027509075231624967
P02_L026,base,P02_L026_BASE_T008_A03,P02_L026_BASE_T008,3.0,0.0172,61,61,1,11,0.013720319734449435
P02_L026,base,P02_L026_BASE_T008_A04,P02_L026_BASE_T008,4.0,0.4985,36,36,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T009_A01,P02_L026_BASE_T009,1.0,-0.4011,49,49,1,11,0.03801439472860658
P02_L026,base,P02_L026_BASE_T009_A02,P02_L026_BASE_T009,2.0,0.3151,39,39,1,10,0.02081133288699516
P02_L026,base,P02_L026_BASE_T009_A03,P02_L026_BASE_T009,3.0,0.0802,43,43,1,11,0.01659389971840022
P02_L026,base,P02_L026_BASE_T009_A04,P02_L026_BASE_T009,4.0,-0.1604,37,37,1,10,0.02081133288699516
P02_L026,base,P02_L026_BASE_T010_A01,P02_L026_BASE_T010,1.0,0.3151,59,59,1,10,0.023733395723159783
P02_L026,base,P02_L026_BASE_T010_A02,P02_L026_BASE_T010,2.0,-0.4011,42,42,1,10,0.047676029287241524
P02_L026,base,P02_L026_BASE_T010_A03,P02_L026_BASE_T010,3.0,0.0802,56,56,1,10,0.018583446517367472
P02_L026,base,P02_L026_BASE_T010_A04,P02_L026_BASE_T010,4.0,-0.1604,44,44,1,10,0.01616353449557633
P02_L026,base,P02_L026_BASE_T011_A01,P02_L026_BASE_T011,1.0,0.0802,45,45,1,10,0.02373343111172728
P02_L026,base,P02_L026_BASE_T011_A02,P02_L026_BASE_T011,2.0,-0.4011,52,52,1,11,0.04335189758728954
P02_L026,base,P02_L026_BASE_T011_A03,P02_L026_BASE_T011,3.0,0.3151,38,38,1,10,0.02081133288699516
P02_L026,base,P02_L026_BASE_T011_A04,P02_L026_BASE_T011,4.0,-0.1604,47,47,1,10,0.02064300823313801
P02_L026,base,P02_L026_BASE_T012_A01,P02_L026_BASE_T012,1.0,0.0802,48,48,1,10,0.01958612176320745
P02_L026,base,P02_L026_BASE_T012_A02,P02_L026_BASE_T012,2.0,-0.4011,54,54,1,10,0.035776356732855764
P02_L026,base,P02_L026_BASE_T012_A03,P02_L026_BASE_T012,3.0,-0.1604,38,38,1,10,0.036362360435403605
P02_L026,base,P02_L026_BASE_T012_A04,P02_L026_BASE_T012,4.0,0.3151,47,47,1,10,0.02251833639054247
P02_L026,base,P02_L026_BASE_T013_A01,P02_L026_BASE_T013,1.0,-0.1031,63,63,1,10,0.03974150810706112
P02_L026,base,P02_L026_BASE_T013_A02,P02_L026_BASE_T013,2.0,0.1375,52,52,1,10,0.03194624198649045
P02_L026,base,P02_L026_BASE_T013_A03,P02_L026_BASE_T013,3.0,-0.338,58,58,1,10,0.03367005393971787
P02_L026,base,P02_L026_BASE_T013_A04,P02_L026_BASE_T013,4.0,0.3782,49,49,1,10,0.047290279437160423
P02_L026,base,P02_L026_BASE_T014_A01,P02_L026_BASE_T014,1.0,0.3782,45,45,1,10,0.04146790221557069
P02_L026,base,P02_L026_BASE_T014_A02,P02_L026_BASE_T014,2.0,0.1375,51,51,1,10,0.06200402330555717
P02_L026,base,P02_L026_BASE_T014_A03,P02_L026_BASE_T014,3.0,-0.338,42,42,1,10,0.04146790221557069
P02_L026,base,P02_L026_BASE_T014_A04,P02_L026_BASE_T014,4.0,-0.1031,38,38,1,10,0.047290279437160423
P02_L026,base,P02_L026_BASE_T015_A01,P02_L026_BASE_T015,1.0,-0.1031,52,52,1,10,0.0348484853441801
P02_L026,base,P02_L026_BASE_T015_A02,P02_L026_BASE_T015,2.0,-0.338,43,43,1,10,0.04146790221557069
P02_L026,base,P02_L026_BASE_T015_A03,P02_L026_BASE_T015,3.0,0.1375,55,55,1,11,0.049438773288689175
P02_L026,base,P02_L026_BASE_T015_A04,P02_L026_BASE_T015,4.0,0.3782,43,43,1,10,0.047290279437160423
P02_L026,flanker,P02_L026_FLANKER_T000_A01,P02_L026_FLANKER_T000,1.0,-0.338,46,46,1,11,0.04335189758728954
P02_L026,flanker,P02_L026_FLANKER_T000_A02,P02_L026_FLANKER_T000,2.0,0.3782,36,36,1,10,0.041467859859081774
P02_L026,flanker,P02_L026_FLANKER_T000_A03,P02_L026_FLANKER_T000,3.0,0.1375,35,35,1,10,0.041467859859081774
